timestamp,2025-08-12 10-46-53_gps_lat,2025-08-12 10-46-53_gps_lon,2025-08-12 10-46-53_gps_alt,2025-08-12 10-46-53_imu_ax,2025-08-12 10-46-53_imu_ay,2025-08-12 10-46-53_imu_az,2025-08-12 10-46-53_imu_gx,2025-08-12 10-46-53_imu_gy,2025-08-12 10-46-53_imu_gz,2025-08-12 10-46-53_velocity_x,2025-08-12 10-46-53_velocity_y,2025-08-12 10-46-53_velocity_z,2025-08-12 10-46-53_hdop,2025-08-12 10-46-53_vdop,2025-08-12 10-46-53_fix_type,2025-08-12 10-46-53_gps_lat,2025-08-12 10-46-53_gps_lon,2025-08-12 10-46-53_gps_alt,2025-08-12 10-46-53_imu_ax,2025-08-12 10-46-53_imu_ay,2025-08-12 10-46-53_imu_az,2025-08-12 10-46-53_imu_gx,2025-08-12 10-46-53_imu_gy,2025-08-12 10-46-53_imu_gz,2025-08-12 10-46-53_velocity_x,2025-08-12 10-46-53_velocity_y,2025-08-12 10-46-53_velocity_z,2025-08-12 10-46-53_hdop,2025-08-12 10-46-53_vdop,2025-08-12 10-46-53_fix_type
1754975886.142515,11.426705964102563,55.86251737435897,479.0612820512821,-0.47350734104046244,0.5204592485549133,-9.776714046242775,-0.003393063583815029,-0.01364354527938343,-0.004321772639691714,0.02638895493000746,0.01,0.04461538461538461,175.956936416185,176.24980732177266,2.1965317919075145,-1.1224523659592406e-36,7.914827722779499e-40,-4.932495864091569e-19,-6.912955484375819e-35,1.6242842098804243e-14,-3.310452450506979e-11,,,,,,,,,
1754975886.2091815,11.396396399211046,55.71434093570019,477.79090729783036,-0.4735262427745665,0.5202513294797688,-9.7768274566474,-0.0033815028901734104,-0.013605009633911367,-0.004302504816955684,0.02638312989845872,0.01,0.044497041420118344,177.2184971098266,177.51059730250483,2.1907514450867054,-1.1235069146613422e-36,7.911979206322142e-40,-4.937033578777946e-19,-6.910456223535482e-35,1.623696977700424e-14,-3.313497291144131e-11,,,,,,,,,
1754975886.2758482,11.366086834319525,55.56616449704141,476.52053254437874,-0.4735451445086706,0.5200434104046243,-9.776940867052023,-0.0033699421965317916,-0.013566473988439305,-0.004283236994219653,0.026377304866909982,0.01,0.04437869822485207,178.4800578034682,178.771387283237,2.184971098265896,-1.1245614633634439e-36,7.909130689864785e-40,-4.941571293464322e-19,-6.907956962695143e-35,1.623109745520424e-14,-3.3165421317812834e-11,,,,,,,,,
1754975886.3425148,11.335777269428007,55.41798805838264,475.250157790927,-0.4735640462427746,0.5198354913294798,-9.777054277456648,-0.0033583815028901736,-0.013527938342967245,-0.004263969171483622,0.026371479835361242,0.01,0.04426035502958579,179.74161849710984,180.0321772639692,2.179190751445087,-1.1256160120655454e-36,7.90628217340743e-40,-4.946109008150699e-19,-6.905457701854804e-35,1.6225225133404235e-14,-3.319586972418436e-11,,,,,,,,,
1754975886.4091816,11.30546770453649,55.26981161972387,473.9797830374754,-0.47358294797687867,0.5196275722543353,-9.777167687861272,-0.003346820809248555,-0.013489402697495182,-0.004244701348747592,0.026365654803812505,0.01,0.044142011834319525,181.00317919075147,181.29296724470137,2.1734104046242777,-1.126670560767647e-36,7.903433656950075e-40,-4.950646722837076e-19,-6.902958441014466e-35,1.6219352811604234e-14,-3.3226318130555886e-11,,,,,,,,,
1754975886.4758482,11.275158139644969,55.12163518106509,472.70940828402365,-0.4736018497109827,0.5194196531791908,-9.777281098265897,-0.0033352601156069364,-0.01345086705202312,-0.0042254335260115605,0.026359829772263765,0.01,0.04402366863905326,182.26473988439307,182.55375722543354,2.167630057803468,-1.1277251094697487e-36,7.900585140492718e-40,-4.955184437523453e-19,-6.900459180174127e-35,1.6213480489804234e-14,-3.325676653692741e-11,,,,,,,,,
1754975886.5425148,11.244848574753451,54.97345874240631,471.43903353057203,-0.47362075144508675,0.5192117341040463,-9.77739450867052,-0.003323699421965318,-0.01341233140655106,-0.004206165703275529,0.026354004740715028,0.01,0.04390532544378698,183.5263005780347,183.8145472061657,2.161849710982659,-1.1287796581718503e-36,7.897736624035363e-40,-4.959722152209829e-19,-6.897959919333789e-35,1.6207608168004233e-14,-3.328721494329894e-11,,,,,,,,,
1754975886.6091814,11.214539009861932,54.82528230374753,470.1686587771203,-0.47363965317919077,0.5190038150289018,-9.777507919075145,-0.003312138728323699,-0.013373795761078998,-0.004186897880539499,0.026348179709166288,0.01,0.043786982248520706,184.78786127167632,185.0753371868979,2.1560693641618496,-1.1298342068739518e-36,7.894888107578006e-40,-4.964259866896207e-19,-6.895460658493451e-35,1.620173584620423e-14,-3.331766334967046e-11,,,,,,,,,
1754975886.6758482,11.184229444970413,54.677105865088755,468.8982840236687,-0.47365855491329484,0.5187958959537573,-9.77762132947977,-0.003300578034682081,-0.013335260115606935,-0.004167630057803468,0.02634235467761755,0.01,0.04366863905325444,186.04942196531792,186.33612716763008,2.1502890173410405,-1.1308887555760534e-36,7.89203959112065e-40,-4.968797581582583e-19,-6.892961397653112e-35,1.619586352440423e-14,-3.334811175604198e-11,,,,,,,,,
1754975886.7425148,11.153919880078895,54.528929426429976,467.62790927021695,-0.47367745664739885,0.5185879768786128,-9.777734739884394,-0.0032890173410404623,-0.013296724470134875,-0.004148362235067437,0.02633652964606881,0.01,0.04355029585798816,187.31098265895955,187.59691714836225,2.1445086705202314,-1.1319433042781551e-36,7.889191074663294e-40,-4.97333529626896e-19,-6.890462136812775e-35,1.6189991202604225e-14,-3.337856016241351e-11,,,,,,,,,
1754975886.8091815,11.123610315187376,54.3807529877712,466.3575345167653,-0.4736963583815029,0.5183800578034683,-9.777848150289017,-0.003277456647398844,-0.013258188824662811,-0.004129094412331407,0.026330704614520074,0.01,0.04343195266272189,188.57254335260117,188.85770712909442,2.138728323699422,-1.1329978529802567e-36,7.886342558205939e-40,-4.977873010955337e-19,-6.887962875972436e-35,1.6184118880804225e-14,-3.3409008568785035e-11,,,,,,,,,
1754975886.8758483,11.093300750295857,54.23257654911242,465.0871597633136,-0.473715260115607,0.5181721387283238,-9.777961560693642,-0.0032658959537572255,-0.01321965317919075,-0.004109826589595376,0.026324879582971333,0.01,0.04331360946745562,189.83410404624277,190.11849710982662,2.132947976878613,-1.1340524016823582e-36,7.883494041748582e-40,-4.9824107256417135e-19,-6.885463615132098e-35,1.6178246559004224e-14,-3.343945697515656e-11,,,,,,,,,
1754975886.942515,11.06299118540434,54.08440011045364,463.816785009862,-0.473734161849711,0.5179642196531793,-9.778074971098267,-0.0032543352601156067,-0.01318111753371869,-0.0040905587668593445,0.026319054551422597,0.01,0.04319526627218935,191.0956647398844,191.3792870905588,2.1271676300578033,-1.13510695038446e-36,7.880645525291227e-40,-4.98694844032809e-19,-6.882964354291759e-35,1.6172374237204224e-14,-3.3469905381528086e-11,,,,,,,,,
1754975887.0091815,11.03268162051282,53.93622367179486,462.54641025641024,-0.4737530635838151,0.5177563005780348,-9.77818838150289,-0.0032427745664739887,-0.013142581888246626,-0.004071290944123314,0.026313229519873856,0.01,0.043076923076923075,192.35722543352603,192.64007707129096,2.121387283236994,-1.1361614990865615e-36,7.877797008833871e-40,-4.991486155014467e-19,-6.88046509345142e-35,1.616650191540422e-14,-3.350035378789961e-11,,,,,,,,,
1754975887.075848,11.0023720556213,53.78804723313609,461.2760355029586,-0.4737719653179191,0.5175483815028902,-9.778301791907515,-0.00323121387283237,-0.013104046242774565,-0.004052023121387283,0.02630740448832512,0.01,0.0429585798816568,193.61878612716765,193.90086705202313,2.115606936416185,-1.137216047788663e-36,7.874948492376514e-40,-4.996023869700844e-19,-6.877965832611082e-35,1.616062959360422e-14,-3.353080219427113e-11,,,,,,,,,
1754975887.142515,10.972062490729783,53.63987079447732,460.0056607495069,-0.47379086705202317,0.5173404624277457,-9.77841520231214,-0.0032196531791907515,-0.013065510597302505,-0.004032755298651252,0.02630157945677638,0.01,0.04284023668639053,194.88034682080925,195.16165703275533,2.1098265895953756,-1.1382705964907648e-36,7.872099975919158e-40,-5.00056158438722e-19,-6.875466571770744e-35,1.615475727180422e-14,-3.356125060064266e-11,,,,,,,,,
1754975887.2091815,10.941752925838264,53.49169435581854,458.73528599605527,-0.4738097687861272,0.5171325433526012,-9.778528612716764,-0.003208092485549133,-0.013026974951830441,-0.004013487475915222,0.026295754425227642,0.01,0.04272189349112426,196.14190751445088,196.4224470134875,2.1040462427745665,-1.1393251451928663e-36,7.869251459461802e-40,-5.005099299073597e-19,-6.872967310930406e-35,1.6148884950004215e-14,-3.3591699007014184e-11,,,,,,,,,
1754975887.2758482,10.911443360946745,53.34351791715976,457.46491124260353,-0.47382867052023125,0.5169246242774567,-9.778642023121387,-0.0031965317919075142,-0.01298843930635838,-0.003994219653179191,0.026289929393678902,0.01,0.04260355029585798,197.4034682080925,197.68323699421967,2.098265895953757,-1.1403796938949679e-36,7.866402943004447e-40,-5.009637013759974e-19,-6.870468050090068e-35,1.6143012628204215e-14,-3.362214741338571e-11,,,,,,,,,
1754975887.3425148,10.881133796055227,53.19534147850098,456.1945364891519,-0.47384757225433527,0.5167167052023122,-9.778755433526012,-0.0031849710982658963,-0.01294990366088632,-0.0039749518304431596,0.026284104362130165,0.01,0.04248520710059171,198.6650289017341,198.94402697495184,2.092485549132948,-1.1414342425970694e-36,7.86355442654709e-40,-5.014174728446351e-19,-6.86796878924973e-35,1.6137140306404214e-14,-3.3652595819757235e-11,,,,,,,,,
1754975887.4091816,10.850824231163706,53.047165039842206,454.9241617357002,-0.47386647398843934,0.5165087861271677,-9.778868843930637,-0.0031734104046242774,-0.012911368015414256,-0.003955684007707129,0.026278279330581425,0.01,0.042366863905325444,199.92658959537573,200.20481695568404,2.086705202312139,-1.1424887912991712e-36,7.860705910089733e-40,-5.018712443132727e-19,-6.865469528409391e-35,1.6131267984604214e-14,-3.368304422612876e-11,,,,,,,,,
1754975887.4758482,10.820514666272189,52.89898860118343,453.65378698224856,-0.4738853757225434,0.5163008670520232,-9.77898225433526,-0.003161849710982659,-0.012872832369942196,-0.003936416184971098,0.026272454299032688,0.01,0.04224852071005917,201.18815028901736,201.4656069364162,2.0809248554913298,-1.1435433400012727e-36,7.857857393632378e-40,-5.023250157819105e-19,-6.862970267569052e-35,1.612539566280421e-14,-3.371349263250029e-11,,,,,,,,,
1754975887.5425148,10.79020510138067,52.75081216252465,452.38341222879683,-0.4739042774566474,0.5160929479768787,-9.779095664739884,-0.0031502890173410406,-0.012834296724470133,-0.003917148362235067,0.02626662926748395,0.01,0.042130177514792894,202.44971098265896,202.72639691714838,2.0751445086705202,-1.1445978887033743e-36,7.855008877175023e-40,-5.027787872505481e-19,-6.860471006728714e-35,1.611952334100421e-14,-3.3743941038871807e-11,,,,,,,,,
1754975887.6091814,10.75989553648915,52.60263572386587,451.1130374753452,-0.4739231791907515,0.5158850289017342,-9.779209075144509,-0.003138728323699422,-0.012795761078998071,-0.0038978805394990364,0.02626080423593521,0.01,0.042011834319526625,203.71127167630058,203.98718689788058,2.069364161849711,-1.145652437405476e-36,7.852160360717666e-40,-5.032325587191858e-19,-6.857971745888375e-35,1.6113651019204206e-14,-3.377438944524333e-11,,,,,,,,,
1754975887.6758482,10.729585971597633,52.45445928520709,449.8426627218935,-0.4739420809248555,0.5156771098265897,-9.779322485549134,-0.0031271676300578034,-0.01275722543352601,-0.0038786127167630058,0.026254979204386474,0.01,0.04189349112426036,204.9728323699422,205.24797687861275,2.0635838150289016,-1.1467069861075775e-36,7.84931184426031e-40,-5.036863301878235e-19,-6.855472485048038e-35,1.6107778697404205e-14,-3.380483785161486e-11,,,,,,,,,
1754975887.7425148,10.699276406706113,52.30628284654832,448.57228796844186,-0.4739609826589596,0.5154691907514451,-9.779435895953757,-0.003115606936416185,-0.012718689788053949,-0.0038593448940269746,0.026249154172837734,0.01,0.04177514792899408,206.23439306358384,206.50876685934492,2.0578034682080926,-1.1477615348096791e-36,7.846463327802954e-40,-5.041401016564612e-19,-6.852973224207699e-35,1.6101906375604205e-14,-3.3835286257986384e-11,,,,,,,,,
1754975887.8091815,10.668966841814594,52.15810640788955,447.3019132149901,-0.4739798843930636,0.5152612716763006,-9.779549306358382,-0.0031040462427745666,-0.012680154142581886,-0.003840077071290944,0.026243329141288997,0.01,0.041656804733727806,207.49595375722544,207.7695568400771,2.0520231213872835,-1.1488160835117808e-36,7.843614811345599e-40,-5.045938731250988e-19,-6.850473963367362e-35,1.6096034053804204e-14,-3.386573466435791e-11,,,,,,,,,
1754975887.8758483,10.638657276923077,52.00992996923077,446.0315384615385,-0.47399878612716767,0.5150533526011561,-9.779662716763006,-0.003092485549132948,-0.012641618497109826,-0.0038208092485549133,0.026237504109740257,0.01,0.04153846153846154,208.75751445086706,209.03034682080929,2.046242774566474,-1.1498706322138824e-36,7.840766294888242e-40,-5.050476445937366e-19,-6.847974702527023e-35,1.60901617320042e-14,-3.3896183070729436e-11,,,,,,,,,
1754975887.942515,10.608347712031557,51.86175353057199,444.76116370808677,-0.4740176878612717,0.5148454335260116,-9.779776127167631,-0.0030809248554913293,-0.012603082851637764,-0.003801541425818882,0.02623167907819152,0.01,0.04142011834319526,210.0190751445087,210.29113680154146,2.040462427745665,-1.150925180915984e-36,7.837917778430887e-40,-5.055014160623742e-19,-6.845475441686684e-35,1.60842894102042e-14,-3.3926631477100956e-11,,,,,,,,,
1754975888.0091815,10.578038147140038,51.71357709191321,443.49078895463515,-0.47403658959537576,0.5146375144508671,-9.779889537572254,-0.003069364161849711,-0.012564547206165701,-0.0037822736030828515,0.02622585404664278,0.01,0.04130177514792899,211.2806358381503,211.55192678227363,2.0346820809248554,-1.1519797296180855e-36,7.83506926197353e-40,-5.059551875310119e-19,-6.842976180846346e-35,1.6078417088404196e-14,-3.395707988347248e-11,,,,,,,,,
1754975888.075848,10.54772858224852,51.565400653254436,442.2204142011834,-0.47405549132947983,0.5144295953757226,-9.780002947976879,-0.0030578034682080925,-0.012526011560693641,-0.003763005780346821,0.026220029015094043,0.01,0.04118343195266272,212.54219653179192,212.8127167630058,2.0289017341040463,-1.1530342783201872e-36,7.832220745516174e-40,-5.064089589996495e-19,-6.840476920006007e-35,1.6072544766604196e-14,-3.398752828984401e-11,,,,,,,,,
1754975888.142515,10.517419017357001,51.417224214595656,440.9500394477318,-0.47407439306358384,0.5142216763005781,-9.780116358381504,-0.003046242774566474,-0.012487475915221579,-0.0037437379576107897,0.026214203983545303,0.01,0.04106508875739645,213.80375722543354,214.073506743738,2.023121387283237,-1.1540888270222888e-36,7.82937222905882e-40,-5.068627304682873e-19,-6.837977659165669e-35,1.6066672444804195e-14,-3.4017976696215533e-11,,,,,,,,,
1754975888.2091815,10.487109452465482,51.26904777593688,439.67966469428006,-0.4740932947976879,0.5140137572254335,-9.780229768786127,-0.0030346820809248553,-0.012448940269749516,-0.003724470134874759,0.026208378951996566,0.01,0.040946745562130175,215.06531791907517,215.33429672447016,2.0173410404624277,-1.1551433757243903e-36,7.826523712601462e-40,-5.073165019369249e-19,-6.835478398325331e-35,1.6060800123004195e-14,-3.404842510258706e-11,,,,,,,,,
1754975888.2758482,10.456799887573965,51.1208713372781,438.40928994082844,-0.47411219653179193,0.513805838150289,-9.780343179190751,-0.003023121387283237,-0.012410404624277456,-0.0037052023121387284,0.026202553920447826,0.01,0.0408284023668639,216.32687861271677,216.59508670520233,2.0115606936416186,-1.156197924426492e-36,7.823675196144105e-40,-5.077702734055626e-19,-6.832979137484992e-35,1.605492780120419e-14,-3.4078873508958585e-11,,,,,,,,,
1754975888.3425148,10.426490322682445,50.972694898619324,437.1389151873767,-0.474131098265896,0.5135979190751445,-9.780456589595376,-0.0030115606936416185,-0.012371868978805394,-0.0036859344894026973,0.02619672888889909,0.01,0.04071005917159763,217.5884393063584,217.8558766859345,2.005780346820809,-1.1572524731285936e-36,7.82082667968675e-40,-5.082240448742003e-19,-6.830479876644655e-35,1.604905547940419e-14,-3.410932191533011e-11,,,,,,,,,
1754975888.4091816,10.396180757790926,50.82451845996055,435.8685404339251,-0.47415,0.51339,-9.78057,-0.003,-0.012333333333333332,-0.0036666666666666666,0.02619090385735035,0.01,0.04059171597633136,218.85000000000002,219.1166666666667,2.0,-1.1583070218306951e-36,7.817978163229395e-40,-5.08677816342838e-19,-6.827980615804316e-35,1.604318315760419e-14,-3.413977032170163e-11,,,,,,,,,
1754975888.4758482,10.365871192899409,50.67634202130177,434.59816568047336,-0.4741689017341041,0.5131820809248555,-9.780683410404624,-0.0029884393063583817,-0.012294797687861271,-0.0036473988439306355,0.02618507882580161,0.01,0.04047337278106509,220.11156069364162,220.37745664739887,1.9942196531791907,-1.1593615705327969e-36,7.815129646772038e-40,-5.091315878114756e-19,-6.825481354963978e-35,1.6037310835804186e-14,-3.4170218728073156e-11,,,,,,,,,
1754975888.5425148,10.335561628007888,50.528165582643,433.32779092702174,-0.4741878034682081,0.512974161849711,-9.780796820809249,-0.002976878612716763,-0.012256262042389209,-0.003628131021194605,0.02617925379425287,0.01,0.04035502958579881,221.37312138728325,221.63824662813104,1.9884393063583816,-1.1604161192348984e-36,7.812281130314681e-40,-5.095853592801133e-19,-6.822982094123639e-35,1.6031438514004186e-14,-3.420066713444468e-11,,,,,,,,,
1754975888.6091814,10.30525206311637,50.37998914398422,432.05741617357,-0.4742067052023122,0.5127662427745665,-9.780910231213873,-0.0029653179190751444,-0.012217726396917147,-0.003608863198458574,0.026173428762704135,0.01,0.040236686390532544,222.63468208092488,222.8990366088632,1.9826589595375723,-1.161470667937e-36,7.809432613857326e-40,-5.10039130748751e-19,-6.8204828332833e-35,1.6025566192204185e-14,-3.423111554081621e-11,,,,,,,,,
1754975888.6758482,10.274942498224851,50.23181270532544,430.7870414201184,-0.47422560693641624,0.512558323699422,-9.781023641618498,-0.002953757225433526,-0.012179190751445086,-0.003589595375722543,0.026167603731155394,0.01,0.04011834319526627,223.89624277456647,224.1598265895954,1.976878612716763,-1.1625252166391015e-36,7.80658409739997e-40,-5.104929022173886e-19,-6.817983572442962e-35,1.6019693870404185e-14,-3.4261563947187734e-11,,,,,,,,,
1754975888.7425148,10.244632933333332,50.08363626666666,429.51666666666665,-0.47424450867052026,0.5123504046242775,-9.781137052023121,-0.0029421965317919076,-0.012140655105973024,-0.0035703275529865124,0.026161778699606657,0.01,0.039999999999999994,225.1578034682081,225.42061657032758,1.9710982658959537,-1.1635797653412033e-36,7.803735580942614e-40,-5.109466736860264e-19,-6.815484311602624e-35,1.601382154860418e-14,-3.429201235355926e-11,,,,,,,,,
1754975888.8091815,10.214323368441814,49.935459828007886,428.24629191321503,-0.47426341040462433,0.512142485549133,-9.781250462427746,-0.002930635838150289,-0.012102119460500962,-0.0035510597302504817,0.026155953668057917,0.01,0.039881656804733726,226.41936416184973,226.68140655105975,1.9653179190751446,-1.1646343140433048e-36,7.800887064485259e-40,-5.11400445154664e-19,-6.812985050762287e-35,1.600794922680418e-14,-3.4322460759930786e-11,,,,,,,,,
1754975888.8758483,10.184013803550295,49.78728338934911,426.9759171597633,-0.47428231213872835,0.5119345664739885,-9.78136387283237,-0.0029190751445086704,-0.012063583815028901,-0.0035317919075144506,0.02615012863650918,0.01,0.03976331360946746,227.68092485549136,227.94219653179192,1.9595375722543353,-1.1656888627454064e-36,7.798038548027902e-40,-5.118542166233017e-19,-6.810485789921948e-35,1.6002076905004177e-14,-3.4352909166302305e-11,,,,,,,,,
1754975888.942515,10.153704238658776,49.63910695069033,425.7055424063117,-0.4743012138728324,0.511726647398844,-9.781477283236994,-0.002907514450867052,-0.012025048169556839,-0.00351252408477842,0.02614430360496044,0.01,0.03964497041420118,228.94248554913295,229.20298651252412,1.953757225433526,-1.1667434114475081e-36,7.795190031570547e-40,-5.123079880919394e-19,-6.80798652908161e-35,1.5996204583204176e-14,-3.438335757267383e-11,,,,,,,,,
1754975889.0091815,10.123394673767258,49.490930512031554,424.43516765285995,-0.47432011560693643,0.5115187283236995,-9.781590693641618,-0.0028959537572254336,-0.011986512524084777,-0.0034932562620423892,0.026138478573411703,0.01,0.03952662721893491,230.20404624277458,230.4637764932563,1.9479768786127167,-1.1677979601496096e-36,7.79234151511319e-40,-5.127617595605771e-19,-6.805487268241271e-35,1.5990332261404176e-14,-3.441380597904536e-11,,,,,,,,,
1754975889.075848,10.093085108875739,49.342754073372774,423.1647928994083,-0.4743390173410405,0.511310809248555,-9.781704104046243,-0.002884393063583815,-0.011947976878612716,-0.003473988439306358,0.026132653541862963,0.01,0.03940828402366864,231.4656069364162,231.72456647398846,1.9421965317919077,-1.1688525088517112e-36,7.789492998655834e-40,-5.132155310292147e-19,-6.802988007400932e-35,1.5984459939604175e-14,-3.444425438541688e-11,,,,,,,,,
1754975889.142515,10.06277554398422,49.194577634714,421.8944181459566,-0.4743579190751445,0.5111028901734105,-9.781817514450868,-0.0028728323699421963,-0.011909441233140654,-0.0034547206165703274,0.026126828510314226,0.01,0.03928994082840237,232.7271676300578,232.98535645472063,1.9364161849710984,-1.169907057553813e-36,7.786644482198478e-40,-5.136693024978524e-19,-6.800488746560594e-35,1.597858761780417e-14,-3.447470279178841e-11,,,,,,,,,
1754975889.2091815,10.032465979092702,49.04640119605523,420.624043392505,-0.4743768208092486,0.510894971098266,-9.78193092485549,-0.002861271676300578,-0.011870905587668592,-0.0034354527938342968,0.02612100347876549,0.01,0.03917159763313609,233.98872832369943,234.24614643545283,1.930635838150289,-1.1709616062559145e-36,7.783795965741122e-40,-5.141230739664901e-19,-6.797989485720256e-35,1.597271529600417e-14,-3.4505151198159935e-11,,,,,,,,,
1754975889.2758482,10.002156414201183,48.89822475739645,419.35366863905324,-0.47439572254335266,0.5106870520231215,-9.782044335260116,-0.0028497109826589595,-0.011832369942196531,-0.0034161849710982657,0.02611517844721675,0.01,0.03905325443786982,235.25028901734106,235.506936416185,1.9248554913294798,-1.172016154958016e-36,7.780947449283767e-40,-5.145768454351278e-19,-6.795490224879918e-35,1.5966842974204167e-14,-3.4535599604531454e-11,,,,,,,,,
1754975889.3425148,9.971846849309664,48.75004831873767,418.0832938856016,-0.4744146242774567,0.510479132947977,-9.78215774566474,-0.002838150289017341,-0.01179383429672447,-0.003396917148362235,0.026109353415668012,0.01,0.03893491124260355,236.51184971098266,236.76772639691717,1.9190751445086707,-1.1730707036601176e-36,7.77809893282641e-40,-5.150306169037654e-19,-6.79299096403958e-35,1.5960970652404167e-14,-3.456604801090298e-11,,,,,,,,,
1754975889.4091816,9.941537284418146,48.60187188007889,416.8129191321499,-0.47443352601156075,0.5102712138728325,-9.782271156069365,-0.0028265895953757227,-0.011755298651252407,-0.003377649325626204,0.026103528384119272,0.01,0.038816568047337276,237.7734104046243,238.02851637764934,1.9132947976878614,-1.1741252523622193e-36,7.775250416369053e-40,-5.154843883724032e-19,-6.790491703199242e-35,1.5955098330604166e-14,-3.4596496417274506e-11,,,,,,,,,
1754975889.4758482,9.911227719526625,48.453695441420116,415.54254437869827,-0.47445242774566476,0.5100632947976879,-9.782384566473988,-0.002815028901734104,-0.011716763005780347,-0.003358381502890173,0.026097703352570535,0.01,0.038698224852071,239.0349710982659,239.28930635838154,1.907514450867052,-1.1751798010643209e-36,7.772401899911698e-40,-5.159381598410408e-19,-6.787992442358903e-35,1.5949226008804166e-14,-3.462694482364603e-11,,,,,,,,,
1754975889.5425148,9.880918154635108,48.30551900276134,414.27216962524653,-0.47447132947976883,0.5098553757225434,-9.782497976878613,-0.0028034682080924854,-0.011678227360308284,-0.0033391136801541425,0.026091878321021795,0.01,0.03857988165680473,240.29653179190754,240.5500963391137,1.9017341040462428,-1.1762343497664224e-36,7.769553383454343e-40,-5.163919313096785e-19,-6.785493181518564e-35,1.5943353687004162e-14,-3.465739323001756e-11,,,,,,,,,
1754975889.6091814,9.85060858974359,48.157342564102564,413.0017948717949,-0.47449023121387285,0.5096474566473989,-9.782611387283238,-0.002791907514450867,-0.011639691714836222,-0.0033198458574181114,0.026086053289473058,0.01,0.038461538461538464,241.55809248554914,241.81088631984588,1.8959537572254337,-1.1772888984685241e-36,7.766704866996986e-40,-5.168457027783162e-19,-6.782993920678226e-35,1.593748136520416e-14,-3.4687841636389084e-11,,,,,,,,,
1754975889.6758482,9.82029902485207,48.009166125443784,411.7314201183432,-0.4745091329479769,0.5094395375722544,-9.78272479768786,-0.0027803468208092486,-0.011601156069364162,-0.0033005780346820808,0.026080228257924318,0.01,0.03834319526627219,242.81965317919077,243.07167630057808,1.8901734104046244,-1.1783434471706257e-36,7.763856350539629e-40,-5.172994742469539e-19,-6.780494659837887e-35,1.593160904340416e-14,-3.471829004276061e-11,,,,,,,,,
1754975889.7425148,9.789989459960552,47.860989686785004,410.46104536489156,-0.47452803468208093,0.5092316184971099,-9.782838208092485,-0.0027687861271676302,-0.0115626204238921,-0.00328131021194605,0.02607440322637558,0.01,0.03822485207100591,244.0812138728324,244.33246628131025,1.884393063583815,-1.1793979958727273e-36,7.761007834082274e-40,-5.177532457155915e-19,-6.77799539899755e-35,1.5925736721604157e-14,-3.474873844913213e-11,,,,,,,,,
1754975889.8091815,9.759679895069032,47.71281324812623,409.1906706114398,-0.474546936416185,0.5090236994219653,-9.78295161849711,-0.0027572254335260114,-0.011524084778420037,-0.003262042389210019,0.02606857819482684,0.01,0.038106508875739645,245.342774566474,245.59325626204242,1.8786127167630058,-1.180452544574829e-36,7.758159317624919e-40,-5.182070171842293e-19,-6.775496138157211e-35,1.5919864399804157e-14,-3.4779186855503655e-11,,,,,,,,,
1754975889.8758483,9.729370330177513,47.56463680946745,407.9202958579882,-0.4745658381502891,0.5088157803468208,-9.783065028901735,-0.002745664739884393,-0.011485549132947977,-0.0032427745664739883,0.026062753163278104,0.01,0.03798816568047337,246.60433526011562,246.8540462427746,1.8728323699421965,-1.1815070932769305e-36,7.755310801167562e-40,-5.186607886528669e-19,-6.772996877316873e-35,1.5913992078004156e-14,-3.480963526187518e-11,,,,,,,,,
1754975889.942515,9.699060765285996,47.41646037080868,406.6499211045365,-0.4745847398843931,0.5086078612716763,-9.783178439306358,-0.0027341040462427746,-0.011447013487475914,-0.0032235067437379576,0.026056928131729364,0.01,0.037869822485207094,247.86589595375725,248.11483622350679,1.8670520231213874,-1.1825616419790321e-36,7.752462284710207e-40,-5.191145601215046e-19,-6.770497616476535e-35,1.5908119756204155e-14,-3.484008366824671e-11,,,,,,,,,
1754975890.0091815,9.668751200394476,47.2682839321499,405.37954635108485,-0.47460364161849716,0.5083999421965318,-9.783291849710983,-0.002722543352601156,-0.011408477842003852,-0.0032042389210019265,0.026051103100180627,0.01,0.037751479289940826,249.12745664739887,249.37562620423896,1.861271676300578,-1.1836161906811338e-36,7.74961376825285e-40,-5.195683315901422e-19,-6.767998355636196e-35,1.5902247434404152e-14,-3.487053207461823e-11,,,,,,,,,
1754975890.075848,9.638441635502957,47.12010749349112,404.1091715976331,-0.4746225433526012,0.5081920231213873,-9.783405260115607,-0.0027109826589595373,-0.011369942196531792,-0.003184971098265896,0.026045278068631886,0.01,0.03763313609467456,250.38901734104047,250.63641618497113,1.8554913294797688,-1.1846707393832354e-36,7.746765251795494e-40,-5.200221030587799e-19,-6.765499094795858e-35,1.589637511260415e-14,-3.490098048098976e-11,,,,,,,,,
1754975890.142515,9.60813207061144,46.97193105483234,402.8387968441815,-0.47464144508670525,0.5079841040462428,-9.783518670520232,-0.002699421965317919,-0.011331406551059728,-0.0031657032755298647,0.02603945303708315,0.01,0.03751479289940828,251.6505780346821,251.8972061657033,1.8497109826589595,-1.185725288085337e-36,7.743916735338138e-40,-5.204758745274176e-19,-6.762999833955519e-35,1.5890502790804147e-14,-3.4931428887361285e-11,,,,,,,,,
